Link,Image,Title,Ratings,Review,Monthly Sales,Price,Product Identified 
https://www.amazon.in/LG-FreeSync-Stabilizer-Borderless-OnScreen/dp/B0CPPVQX4H/ref=zg_bs_g_1375425031_d_sccl_21/521-8137478-2842638?psc=1,,"LG 22 Inch (55cm) FHD Monitor 1920 x 1080, AMD FreeSync, VA, 100Hz, sRGB 99% Typ(CIE1931), Black Stabilizer, Virtual Borderless, Flicker Safe, Reader Mode, OnScreen Control, HDMI,VGA, 22MR410(Black)",4.2,965,200+ bought in past month,"6,199",Lg 22 Inch 55Cm
https://www.amazon.in/BenQ-GW2486TC-Speakers-Cancelling-Microphone/dp/B0D9K2H2Z7/ref=zg_bs_g_1375425031_d_sccl_14/521-8137478-2842638?psc=1,,"BenQ GW2486TC 24"" IPS 100Hz Full HD Coding Monitor |USB-C(65W PD)| Daisy Chain| 99% sRGB| Coding Mode| Height Adjust|HDMI| DP| USB Hub| 2Wx2 Speakers| Eye Care| Noise Cancelling Microphone (White)",4.3,383,200+ bought in past month,"14,898",Benq Gw2486Tc 24 Ips
https://www.amazon.in/FRONTECH-Ultima-Monitor-Refresh-MON-0080/dp/B0D4HY8XRG/ref=zg_bs_g_1375425031_d_sccl_12/521-8137478-2842638?psc=1,,"FRONTECH Ultima Series 24 Inch Curved LED Monitor| Refresh Rate 100Hz, VA Panel, 1800R Curve | Full HD 1080p, Bezel Less Design | HDMI & VGA Ports (MON-0080, White)",3.7,271,200+ bought in past month,"6,439",Frontech Ultima Series 24
https://www.amazon.in/Dell-S2425HSM-Response-Flicker-free-Contrast/dp/B0FQ5F2QSQ/ref=zg_bs_g_1375425031_d_sccl_8/521-8137478-2842638?psc=1,,"Dell S2425HSM 24""/60.45cm FHD Monitor, 144Hz Refresh Rate, IPS Panel, 1ms Response, Flicker-free, Contrast 1500:1, 2xHDMI, Built-in 6W Dual Speakers, Warranty 3 Years, TÜV Rheinland 4-Star Eye Comfort",4.3,28,200+ bought in past month,"10,999",Dell S2425Hsm 24 60
https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-83A0A0PTIN/dp/B0FNS3DM56/ref=zg_bs_g_1375424031_d_sccl_30/521-8137478-2842638?psc=1,,"Lenovo V14 Intel Core i5 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office 2024/Iron Grey/1.43 kg), 83A0A0PTIN",3.8,54,200+ bought in past month,"49,990",Lenovo V14 Intel Core
https://www.amazon.in/Primebook-Upgradable-MediaTek-G99-PrimeOS3-0/dp/B0FDLB7BQZ/ref=zg_bs_g_1375424031_d_sccl_29/521-8137478-2842638?psc=1,,"Primebook 2 Neo 2025 (New Launch) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports",4.5,436,200+ bought in past month,"14,990",Primebook 2 Neo 2025
https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=zg_bs_g_1375424031_d_sccl_27/521-8137478-2842638?psc=1,,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",4.1,121,200+ bought in past month,"53,950",Samsung Galaxy Book4 Gray
https://www.amazon.in/Lenovo-ThinkBook-21MWA0AUIN-Fingerprint-Aluminium/dp/B0FD8TSZQC/ref=zg_bs_g_1375424031_d_sccl_25/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/51XpiWaeMQL._SX679_.jpg,"Lenovo ThinkBook 16, AMD Ryzen 7 7735HS, 16GB RAM, 512GB SSD, WUXGA IPS 16"", Windows 11 Home, 1.7kg, 21MWA0AUIN, Backlit Keyboard, Fingerprint, 300 Nits, 1Y Warranty, Aluminium Top Laptop",3.5,67,200+ bought in past month,"52,990",Lenovo Thinkbook 16 Amd
https://www.amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-NK3325WS/dp/B0DTYNRVRX/ref=zg_bs_g_1375424031_d_sccl_22/521-8137478-2842638?psc=1,,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Mixed Black, 1.38 kg, E1404FA-NK3325WS, AMD Radeon iGPU, M365 Basic (1Year)*, Thin & Light Laptop",4.1,208,200+ bought in past month,"33,990",Asus Vivobook Go 14
https://www.amazon.in/HP-Office24-fd1354TU-Graphics-Shutter/dp/B0F5B1N9SJ/ref=zg_bs_g_1375424031_d_sccl_21/521-8137478-2842638?psc=1,,"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",4,1750,200+ bought in past month,"64,990",Hp 15 Intel Core
https://www.amazon.in/Primebook-Storage-14-1-Inch-MediaTek-Keyboard/dp/B0FFM8M9B5/ref=zg_bs_g_1375424031_d_sccl_20/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/51CIIx6l+VL._SX679_.jpg,"Primebook 2 Pro 2025 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)",4.4,247,200+ bought in past month,"18,590",Primebook 2 Pro 2025
https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc0500AU/dp/B0FJYJ8LVY/ref=zg_bs_g_1375424031_d_sccl_17/521-8137478-2842638?psc=1,,"HP 15, AMD Ryzen 3 7320U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc0500AU, FHD Camera w/Privacy Shutter Laptop",4,1989,200+ bought in past month,"31,990",Hp 15 Amd Ryzen
https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=zg_bs_g_1375424031_d_sccl_13/521-8137478-2842638?psc=1,,"acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG",3.4,817,200+ bought in past month,"24,490",Acer Smartchoice Aspire 3
https://www.amazon.in/Dell-Inspiron-5-7530U-Windows-Platinum/dp/B0DSFRQTGB/ref=zg_bs_g_1375424031_d_sccl_11/521-8137478-2842638?psc=1,,"Dell 15, AMD Ryzen 5-7530U Processor, 16GB RAM, 512GB SSD, FHD IPS 15.6""/39.62 cm 120Hz Display, Windows 11, MSO'24, Platinum Silver, 1.67kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",4.2,99,200+ bought in past month,"42,990",Dell 15 Amd Ryzen
https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=zg_bs_g_1375424031_d_sccl_9/521-8137478-2842638?psc=1,,"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN",4.1,380,200+ bought in past month,"67,990",Lenovo Smartchoice Ideapad Slim
https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc0389AU/dp/B0DVLPPPRN/ref=zg_bs_g_1375424031_d_sccl_8/521-8137478-2842638?psc=1,,"HP 15, AMD Ryzen 5 7430U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge,15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver,1.59kg, fc0389AU, AMD Radeon, FHD Camera w/Shutter, Backlit Laptop",4,1501,200+ bought in past month,"42,990",Hp 15 Amd Ryzen
https://www.amazon.in/HP-Snapdragon-Processor-Micro-Edge-fb0001QU/dp/B0FRM3G9JF/ref=zg_bs_g_1375424031_d_sccl_1/521-8137478-2842638?psc=1,,"HP Omnibook 5 OLED, Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED, Micro-Edge, 16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, FHD Camera, Backlit, Next-Gen AI Laptop",4.3,81,200+ bought in past month,"65,990",Hp Omnibook 5 Oled
https://www.amazon.in/GAZELLE-High-Speed-500GB-Portable-External/dp/B0FGW5CH78/ref=zg_bs_g_1375393031_d_sccl_12/521-8137478-2842638?psc=1,,"GAZELLE High-Speed 500GB Ultra Slim Portable External Hard Drive - 2-in-1 Type C & USB 3.0, Compatible with PC, Mac, Laptop, PS4, Xbox, iPad, Tablet, Mobile (Black) - 1 Year Warranty",4.6,844,200+ bought in past month,"2,689",External Hard Drive
https://www.amazon.in/Digitek-DDUD-64GB-Temperature-Smartphones/dp/B0DTQ566QM/ref=zg_bs_g_1375393031_d_sccl_11/521-8137478-2842638?psc=1,,"Digitek (DDUD 64G V3.0) Metal Body 64GB Storage 3.0V Dual Drive Flash Drive, USB-A & Type-C, Pen Drive, Magnetic, X-Ray & Temperature Resistant, Use with Smartphones, Tablets, Macs & USB-A Computers",3.5,415,200+ bought in past month,879,Digitek Ddud 64G V3
https://www.amazon.in/KINGSTER%C2%AE-External-Portable-High-Speed-Lightweight/dp/B0G2GKZPMN/ref=zg_bs_g_1375393031_d_sccl_7/521-8137478-2842638?psc=1,,"KINGSTER® 500GB Ultra Slim External Hard Drive | Portable HDD | USB 3.0 High-Speed 5Gbps | Plug & Play | Backup Drive for Laptop, PC, Mac | Lightweight & Durable – Black",4.1,20,200+ bought in past month,"2,199",External Hard Drive
https://www.amazon.in/Microware-Recorder-Definition-Acquisition-Broadcasting/dp/B08DTK3LBW/ref=zg_bs_g_1375393031_d_sccl_3/521-8137478-2842638?psc=1,,"Microware Audio Video Capture Card, HDMI to USB 2.0, Full HD UP to 1080P 60fps Live Video Recorder Game Capture Card for Laptop High Definition Acquisition, Live Broadcasting",3.8,208,200+ bought in past month,372,Microware Audio Video Capture
https://www.amazon.in/SanDisk-Ultra-Curve-64GB-100MB/dp/B0B4NHNBTP/ref=zg_bs_g_1375393031_d_sccl_28/521-8137478-2842638?psc=1,,"SanDisk Ultra Curve 64GB, USB 3.2, Flash Drive, 100MB/s R, Pendrive, Navy Blue (SDCZ550-064G-I35NB)",4.2,8954,200+ bought in past month,729,Sandisk Ultra Curve 64Gb
https://www.amazon.in/Apple-2024-Desktop-Computer-10%E2%80%91core/dp/B0DLCNVB5J/ref=zg_bs_g_1375392031_d_sccl_1/521-8137478-2842638?psc=1,,"Apple 2024 Mac mini Desktop Computer with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 16GB Unified Memory, 256GB SSD Storage, Gigabit Ethernet. Works with iPhone/iPad",4.7,578,200+ bought in past month,"57,990",Apple 2024 Mac Mini
https://www.amazon.in/Geonix-DDR3-Desktop-Years-Warranty/dp/B0F1TS4P4C/ref=zg_bs_g_1375344031_d_sccl_17/521-8137478-2842638?psc=1,,"Geonix 4GB DDR3 Desktop RAM 8IC 1600 Mhz, 5 Years Warranty",3.7,163,200+ bought in past month,729,Geonix 4Gb Ddr3 Desktop
https://www.amazon.in/FRONTECH-Supply-Compliant-Protection-PS-0005/dp/B009CVTPZE/ref=zg_bs_g_1375344031_d_sccl_10/521-8137478-2842638?psc=1,,"FRONTECH 450 Watts SMPS Power Supply Unit, Compliant with ATX 12V, 20/24 Pin Main Power, Power Protection, (PS-0005, Grey)",3.6,1466,200+ bought in past month,639,Frontech 450 Watts Smps
https://www.amazon.in/CP-PLUS-Efficiency-Surveillance-CP-DPS-PD04V2-12D/dp/B0F9L6S2ZQ/ref=zg_bs_g_1375344031_d_sccl_30/521-8137478-2842638?psc=1,,CP PLUS 4 Channel CCTV Power Supply SMPS |12V 3A High Efficiency Adapter with LED Indicators| EMI Filter| Overload & Short Circuit Protection| Use for Video Surveillance Cameras| CP-DPS-PD04V2-12D,4.3,232,200+ bought in past month,416,Cp Plus 4 Channel
https://www.amazon.in/Consistent-H-81-Motherboard-Graphic-Warranty/dp/B08P8H15RH/ref=zg_bs_g_1375344031_d_sccl_28/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/71zXc4KNNQL._SX679_.jpg,"Consistent H-81 Motherboard 4th Gen i3, i5, i7, DDR3 Slots for RAM, Motherboard with SATA II&III, 3Year Warranty",3.8,221,200+ bought in past month,"1,631",Consistent H 81 Motherboard
https://www.amazon.in/Circle-Amazer-X1-Computer-Cabinet/dp/B0FF2B3BF6/ref=zg_bs_g_1375344031_d_sccl_22/521-8137478-2842638?psc=1,,"Circle Amazer X1 Mid- Tower Computer Case | Gaming Cabinet - Black| Support ATX, M-ATX, ITX | Pre- Installed 3 x 120mm Front and 1 x 120mm Rear ARGB Mirror Fans",4.2,62,200+ bought in past month,"2,099",Circle Amazer X1 Mid
https://www.amazon.in/EVM-Internal-1400MB-EVMNV-128GB/dp/B09F6HKKDF/ref=zg_bs_g_1375344031_d_sccl_19/521-8137478-2842638?psc=1,,"EVM 128GB NVMe Gen 3x4 Internal SSD (2280) – Upto 1800MB/s Read & 700MB/s Write | PCIe 3.0 M.2 Solid State Drive for Gaming, Laptops & Desktops | Shock Resistant & 5-Year Warranty (EVMNV/128GB)",4.2,1048,200+ bought in past month,"2,599",Solid State Drive
https://www.amazon.in/India-Capture-device-Streaming-1080P60/dp/B0CT9D2TVF/ref=zg_bs_g_1375344031_d_sccl_17/521-8137478-2842638?psc=1,,"PiBox India 4K HDMI Video Capture Card Device PRO for Streaming, Full HD 1080P 60FPS, 4K USB3.0 HDMI to USBC, Mic, Audio in Out, 1080P60 Gaming Live Streaming",3.9,452,200+ bought in past month,"1,549",Pibox India 4K Hdmi
https://www.amazon.in/FEDUS-Adapter-Powers-Monitor-100-240V/dp/B08JM4YN63/ref=zg_bs_g_1375344031_d_sccl_13/521-8137478-2842638?psc=1,,"FEDUS 12V 2Amp DC Power Supply Adapter, 12 Volt 2A SMPS for LCD Monitor, TV, LED Strip Light, CCTV Camera, Setup Box, Broadband, Routers, NVR AC Input 100-240V, DC Output 12v 2amps, 2.5mm x 5.5mm Jack",4.2,1258,200+ bought in past month,429,Fedus 12V 2Amp Dc
https://www.amazon.in/Ant-ECO400-Modular-Gaming-Supply/dp/B0CZXNXQKH/ref=zg_bs_g_1375344031_d_sccl_10/521-8137478-2842638?psc=1,,Ant Value ECO400 Non Modular Gaming Power Supply/PSU for PC,4.2,432,200+ bought in past month,729,Ant Value Eco400 Non
https://www.amazon.in/ZEBRONICS-GT740-4GD3-Graphics-Powered-Multiple/dp/B0DGT7B4JX/ref=zg_bs_g_1375344031_d_sccl_6/521-8137478-2842638?psc=1,,"ZEBRONICS GT740-4GD3 Graphics Card,pci_e_x16 Powered by NVIDIA,4GB GDDR3,128-Bit,Pcie3.0,Upto 2560 X 1440 @60Hz,Multiple Outputs-HDMI | DVI | VGA,Physx Support,Heatsink with Fan,High Efficiency",3.9,1375,200+ bought in past month,"3,599",Zebronics Gt740 4Gd3 Graphics
https://www.amazon.in/FRONTECH-Premium-Channel-Speakers-Warranty/dp/B0CCVZ8SLX/ref=zg_bs_g_1375459031_d_sccl_30/521-8137478-2842638?psc=1,,"FRONTECH Premium 2.0 Channel USB Powered Speakers with 1.5W x 2 Output, AUX Input, and 1-Year Warranty (Blue)",3.6,238,200+ bought in past month,287,Frontech Premium 2 0
https://www.amazon.in/ZEBRONICS-Zeb-Warrior-Speaker-Laptops-Desktop/dp/B08SBH499M/ref=zg_bs_g_1375459031_d_sccl_29/521-8137478-2842638?psc=1,,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",4,7186,200+ bought in past month,599,Zebronics Zeb Warrior Ii
https://www.amazon.in/Metaind-Wired-Over-Ear-Noise-Cancelling-Headphone/dp/B0DFCCGLQW/ref=zg_bs_g_1375459031_d_sccl_26/521-8137478-2842638?psc=1,,"USB Headphone with Noise-Canceling Mic | Ideal for Teams, Zoom, Office & Call Center Use | Comfortable Wired Headset for PC & Laptop | Model: Meta_MT440 (Black)",4.1,404,200+ bought in past month,949,Usb Headphone Noise Canceling
https://www.amazon.in/Ant-Esports-WENTE-220-Microphone/dp/B09GG56LM1/ref=zg_bs_g_1375459031_d_sccl_25/521-8137478-2842638?psc=1,,Ant Esports WENTE 220 USB Unidirectional Microphone - Black,3.4,194,200+ bought in past month,899,Ant Esports Wente 220
https://www.amazon.in/BigPassport-Webcam-Computer-Laptop-Built/dp/B08KDBX8KV/ref=zg_bs_g_1375459031_d_sccl_20/521-8137478-2842638?psc=1,,"BigPassport 1080P Full HD Webcam with Mic | USB Camera for Laptop, PC, Video Calling, Online Classes, Zoom, Skype – Night Vision 3P Lens, 30 FPS Streaming – Plug & Play",4,2707,200+ bought in past month,"1,576",Bigpassport 1080P Full Hd
https://www.amazon.in/Creative-USB-Powered-Speakers-Far-Field-Radiators/dp/B0791H74NT/ref=zg_bs_g_1375459031_d_sccl_15/521-8137478-2842638?psc=1,,Creative Pebble 2.0 USB-Powered Desktop Speakers with Far-Field Drivers and Passive Radiators for PCs and Laptops (Black),4.3,68391,200+ bought in past month,"1,799",Creative Pebble 2 0
https://www.amazon.in/Lightning-Charging-480Mbps-Indicator-Compatible/dp/B0F31B567Y/ref=zg_bs_g_1375248031_d_sccl_23/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/61DkMbNR8yL._SX679_.jpg,"Amazon Basics Type-C to Lightning iPhone Cable | 30W Fast Charging, 480Mbps Data Sync, Car AirPlay, LED Indicator | Compatible with iPhone 14/13/12/11/10/8/7/6/6, iPad, AirPods | 1.2m | Black",4.2,79927,200+ bought in past month,269,Amazon Basics Type C
https://www.amazon.in/OnePlus-Pad-25-51-18-8-2-4K/dp/B0CJ94X1NV/ref=zg_bs_g_1375458031_d_sccl_6/521-8137478-2842638?psc=1,,"OnePlus Pad Go 28.85Cm 2.4K 7:5 Ratio Readfit Eye Care LCD Display, Dolby Atmos Quad Speakers, Wi-Fi Connectivity Tablet, 8GB RAM 128 GB Storage Expandable Up-to 1TB Asin, Twin Mint Colour",4.4,3905,1K+ bought in past month,"17,999",Oneplus Pad Go 28
https://www.amazon.in/OnePlus-Biggest-Battery-Brightness-Playback/dp/B0FHWR3TBX/ref=zg_bs_g_1375458031_d_sccl_4/521-8137478-2842638?psc=1,,"OnePlus Pad Lite with Biggest Battery in Segment 9340 mAh, 11""(27.94 cm) Display with 500 nits Brightness & 11 Hrs of Video Playback, 8GB RAM 128GB Storage, LTE, Aero Blue",4.3,787,1K+ bought in past month,"17,999",Oneplus Pad Lite Biggest
https://www.amazon.in/AmazonBasics-Printers-Perfect-Compatibility-Leak-Proof/dp/B0CHS6N3RR/ref=zg_bs_g_14784019031_d_sccl_23/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/71wbpIGIOdL._SX679_.jpg,"amazon basics GI 790 Ink Refill for Canon PIXMA G1000, G1010, G1100, G2000, G2002, G2012, G2100, G3000, G3010, G3012, G3100 Printers Ink|Perfect Compatibility|Leak-Proof (Black, Yellow, Cyan, Magenta)",4.2,750,1K+ bought in past month,369,Amazon Basics Gi 790
https://www.amazon.in/HP-Black-Original-Ink-Cartridge/dp/B09JT29NYS/ref=zg_bs_g_14784019031_d_sccl_22/521-8137478-2842638?psc=1,,HP 47 Black Original Cartridge,4.3,660,1K+ bought in past month,575,Hp 47 Black Original
https://www.amazon.in/Epson-003-Black-Ink-Bottle/dp/B07L5L4GTB/ref=zg_bs_g_14784019031_d_sccl_20/521-8137478-2842638?psc=1,,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,4.3,12423,1K+ bought in past month,595,Epson 003 65 Ml
https://www.amazon.in/Epson-EcoTank-L3252-Wi-Fi-Printer/dp/B09KGV4PYS/ref=zg_bs_g_14784019031_d_sccl_19/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/512f8pCW7vL._SX679_.jpg,Epson EcoTank L3252 Wi-Fi All-in-One Ink Tank Printer (Black),4,3595,1K+ bought in past month,"13,799",Epson Ecotank L3252 Wi
https://www.amazon.in/Canon-PG-745s-Small-Cartridge-Black/dp/B0124FTNI8/ref=zg_bs_g_14784019031_d_sccl_17/521-8137478-2842638?psc=1,,Canon PG-745s (Small) Ink Cartridge (Black),3.8,6991,1K+ bought in past month,670,Canon Pg 745S Small
https://www.amazon.in/003-Ink-Compatible-OG-Set/dp/B0F5BV975T/ref=zg_bs_g_14784019031_d_sccl_14/521-8137478-2842638?psc=1,,"003 Original Ink Compatible for Epson L3110, L3150, L3250, L3252 L3115, L3116, L3101, L3210, L3215, L3216, L3151, L3152, L3156, L5190 Printer (003 OG Ink Set)",4.6,847,1K+ bought in past month,"1,549",003 Original Ink Epson
https://www.amazon.in/SEZNIK-Bluetooth-Business-Compatible-LD0801-GREY/dp/B0CVF9YPPD/ref=zg_bs_g_14784019031_d_sccl_11/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/61XY2lXWzQL._SX679_.jpg,"SEZNIK Josh Bluetooth Thermal Label Printer | Inkless Mini Rechargeable | MRP, Barcode, Excel File Printing | Cloud, Mobile, Desktop | Jewellery, Round Labels | Up to 2-inch Print | 1 Year Warranty",4.6,891,1K+ bought in past month,"2,978",Thermal Label Printer
https://www.amazon.in/Canon-Pixma-E470-Inkjet-Printer/dp/B01LAPARWY/ref=zg_bs_g_14784019031_d_sccl_9/521-8137478-2842638?psc=1,https://m.media-amazon.com/images/I/51XRimXugOL._SX679_.jpg,"Canon PIXMA E470 All in One (Print, Scan, Copy) WiFi Ink Efficient Colour Printer for Home",3.8,12363,1K+ bought in past month,"4,899",Canon Pixma E470 All
https://www.amazon.in/HP-Black-Advantage-Cartridge-CZ107AA/dp/B009DD8TJ4/ref=zg_bs_g_14784019031_d_sccl_8/521-8137478-2842638?psc=1,,HP 678 Black Original Ink Advantage Cartridge,4.1,21795,1K+ bought in past month,764,Hp 678 Black Original
https://www.amazon.in/Brother-BT-D60BK-Ink-Bottle-Black/dp/B07D717R4G/ref=zg_bs_g_14784019031_d_sccl_6/521-8137478-2842638?psc=1,,Brother BT-D60BK Ink Bottle (Black),4.4,3769,1K+ bought in past month,562,Brother Bt D60Bk Ink
https://www.amazon.in/Zebronics-Zeb-Pluto-Multimedia-Speaker-Connectivity/dp/B07ZZCBQZD/ref=zg_bs_g_1375442031_d_sccl_2/521-8137478-2842638?psc=1,,"ZEBRONICS Zeb-Pluto 2.0 Multimedia Speaker with Aux Connectivity,USB Powered and Volume Control",4.1,4752,1K+ bought in past month,299,Zebronics Zeb Pluto 2
https://www.amazon.in/TP-Link-Archer-AX10-Triple-Core-Wireless/dp/B07YP3T5H7/ref=zg_bs_g_1375427031_d_sccl_20/521-8137478-2842638?psc=1,,"TP-Link WiFi 6 AX1500 Mbps Archer AX10,Smart WiFi,Triple-Core CPU, Gigabit, Dual-Band OFDMA, MU-MIMO, Compatible with Alexa, Wireless Router,Black",4.4,10285,1K+ bought in past month,"3,099",Tp Link Wifi 6
https://www.amazon.in/Resonate-RouterUPS%C2%AE-Original-Intelligent-Certified/dp/B017NC2IPM/ref=zg_bs_g_1375427031_d_sccl_18/521-8137478-2842638?psc=1,,Resonate RouterUPS® Gen2 | Original Router UPS for 12V WiFi Router & Modem (Supports up to 2A) (7800mAh - 95% Longer Power Backup) | Compact Mini UPS with Intelligent Charging (Upto 6 Hrs Internet),4.1,23164,1K+ bought in past month,"1,799",Wifi Router
https://www.amazon.in/Mini-UPS-Router-WiFi-12V/dp/B08HLZ28QC/ref=zg_bs_g_1375427031_d_sccl_15/521-8137478-2842638?psc=1,,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi UPS Power Backup During Power Cuts | UPS Broadband Modem | Current Surge & Deep Discharge Protection,4,18275,1K+ bought in past month,"1,299",Wifi Router
https://www.amazon.in/TP-Link-Archer-C50-Wireless-Router/dp/B071RSD473/ref=zg_bs_g_1375427031_d_sccl_11/521-8137478-2842638?psc=1,,"TP-Link Archer C50 AC1200 Dual Band Wireless Cable Router, Wi-Fi Speed Up to 867 Mbps/5 GHz + 300 Mbps/2.4 GHz, Supports Parental Control, Guest Wi-Fi, VPN (Black)",4.3,86003,1K+ bought in past month,"1,790",Tp Link Archer C50
https://www.amazon.in/Wireless-Network-Single_Band-Rechargeable-Included/dp/B0DGGPBX97/ref=zg_bs_g_1375427031_d_sccl_8/521-8137478-2842638?psc=1,,Amazon Basics 4G LTE Wireless Dongle with All Sim Network Support|Single_Band Plug & Play Data Card Stick with Up to 150Mbps WiFi Hotspot|2200Mah Rechargeable Battery| Sim Adapter Included (Black),3.8,22343,1K+ bought in past month,"2,499",Amazon Basics 4G Lte
https://www.amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=zg_bs_g_1375427031_d_sccl_7/521-8137478-2842638?psc=1,,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",3.7,8570,1K+ bought in past month,249,Zebronics Zeb Usb150Wf1 Wifi
